"id","airport_ref","airport_ident","type","description","frequency_mhz"
511831,29083,"EDOU","INFO","Weimar Radio",134.535
52988,2259,"EDOV","AFIS","Langen Information",132.65
52989,2259,"EDOV","INFO","Stendal Radio",122.405
575039,28752,"EDOW","AFIS","Langen Information",132.65
575040,28752,"EDOW","INFO","Waren Radio",130.33
573290,28702,"EDOX","AFIS","Langen Information",125.8
573291,28702,"EDOX","INFO","Renneritz Radio",128.86
574837,28719,"EDOZ","AFIS","Langen Information",119.825
574838,28719,"EDOZ","INFO","Schoenebeck Radio",125.85
52993,2260,"EDPA","AFIS","LANGEN INFO",128.95
52994,2260,"EDPA","INFO","Aalen Radio",122.405
562251,28508,"EDPB","AFIS","Langen Information",128.95
562252,28508,"EDPB","Info","Ditzenbach Radio",135.985
562253,29678,"EDPC","AFIS","Langen Information",126.95
562254,29678,"EDPC","Info","Endorf Radio",118.915
566730,28551,"EDPD","AFIS","Langen Information",120.65
566731,28551,"EDPD","INFO","Dingolfing Radio",125.615
566798,28558,"EDPE","AFIS","Langen Information",120.65
566799,28558,"EDPE","INFO","Eichstaett Radio",123.005
574847,28543,"EDPF","AFIS","Langen Information",120.65
574848,28543,"EDPF","INFO","Schwandorf Radio",121.205
568139,28579,"EDPG","AFIS","Langen Information",120.65
568140,28579,"EDPG","FIS","Straubing Info",127.155
568141,28579,"EDPG","INFO","Griesau Radio",125.74
574840,28720,"EDPH","AFIS","Langen Information",120.65
574841,28720,"EDPH","INFO","Schwabach Radio",135.43
570851,314005,"EDPI","AFIS","Langen Information",120.65
570852,314005,"EDPI","INFO","Moosburg Radio",125.815
568752,28629,"EDPJ","AFIS","Langen Information",128.95
527292,28629,"EDPJ","INFO","Laichingen Radio",127.705
574835,29084,"EDPK","AFIS","Langen Information",126.95
574836,29084,"EDPK","INFO","Schoenebrg Radio",132.99
566743,28555,"EDPM","AFIS","Langen Information",128.95
508543,28555,"EDPM","INFO","Donzdorf Radio",118.205
571830,28661,"EDPO","AFIS","Langen Information",120.65
571831,28661,"EDPO","INFO","Neumarkt Radio",122.33
574831,28718,"EDPQ","AFIS","Langen Information",120.65
574832,28718,"EDPQ","INFO","Schidgaden Radio",134.54
574974,28732,"EDPS","AFIS","Langen Information",120.65
574975,28732,"EDPS","INFO","Sonnen Radio",118.965
567046,28570,"EDPT","AFIS","Langen Information",128.95
567047,28570,"EDPT","INFO","Gerstetten Radio",120.815
562282,29085,"EDPU","AFIS","Langen Information",128.95
575006,29086,"EDPW","AFIS","Langen Information",120.65
575007,29086,"EDPW","INFO","Thalmaessing Radio",128.86
566969,29087,"EDPY","AFIS","Langen Information",128.95
566970,29087,"EDPY","INFO","Ellwangen Radio",121.235
562278,317932,"EDQA","AFIS","Langen Information",125.8
317920,317932,"EDQA","ATIS","Bamberg ATIS",124.13
317933,317932,"EDQA","INFORMATION","Bamberg INFORMATION",123.44
562271,28517,"EDQB","AFIS","Langen Information",119.15
510474,28517,"EDQB","INFO","Windsheim Radio",118.26
562272,28517,"EDQB","TWR","Illeshaim Tower / Turm",129.85
317895,28544,"EDQC","AFIS","Langen Information",125.8
564206,28544,"EDQC","ATIS","Coburg ATIS",120.1
317893,28544,"EDQC","INFO","COBURG INFORMATION",128.68
317894,28544,"EDQC","RADAR","NUERNBERG RADAR",129.525
52835,2261,"EDQD","AFIS","Langen Information",125.8
562287,2261,"EDQD","ATIS","Bayreuth ATIS",119.56
52836,2261,"EDQD","INFO","Bayreuth Information",127.53
52837,2261,"EDQD","RDR","MUENCHEN RADAR",118.975
52995,2262,"EDQE","A/G","FEUERSTEIN RADIO",130.78
52996,2262,"EDQE","AFIS","LANGEN INFORMATION",125.8
559944,28499,"EDQF","AFIS","Langen Information",120.65
559945,28499,"EDQF","INFO","Ansbach Radio",123.79
567048,43125,"EDQG","AFIS","Langen Information",119.15
567050,43125,"EDQG","INFO","Giebelstadt Information",125.505
568173,28594,"EDQH","AFIS","Langen Information",120.65
319030,28594,"EDQH","INFO","HERZOGENAURACH RADIO",134.555
569359,28634,"EDQI","AFIS","Langen Information",120.65
569360,28634,"EDQI","INFO","Lauf Radio",128.585
568400,28627,"EDQK","AFIS","Langen Information",125.8
317921,28627,"EDQK","INFO","KULMBACH RADIO",118.53
569370,28638,"EDQL","AFIS","Langen Information",125.8
569371,28638,"EDQL","AFIS","Coburg Information",128.68
302172,28638,"EDQL","INFO","Lichtenfels radio",118.19
52844,2263,"EDQM","AFIS","Langen Information",125.8
52845,2263,"EDQM","RDR","MUNCHEN RADAR",118.975
52846,2263,"EDQM","TWR","Hof Tower / Turm",124.355
571835,28664,"EDQN","AFIS","Langen Information",119.15
308771,28664,"EDQN","INFO","Neustadt/Aisch Radio",118.93
572252,28685,"EDQO","AFIS","Langen Information",125.8
572253,28685,"EDQO","INFO","Ottengruener Heide Radio",133.585
574307,28707,"EDQP","AFIS","Rosenthal Radio",125.8
321532,28707,"EDQP","INFO","ROSENTHAL INFO",127.45
566785,28556,"EDQR","AFIS","Langen Information",125.8
317930,28556,"EDQR","INFO","Ebern Radio",118.005
574990,28736,"EDQS","AFIS","Langen Information",119.15
574991,28736,"EDQS","INFO","Suhl Radio",127.465
568166,2264,"EDQT","AFIS","Langen Information",119.15
53232,2264,"EDQT","INFO","HASSFURT RADIO",119.805
575048,28753,"EDQW","AFIS","Langen Information",125.8
75293,28753,"EDQW","INFO","Weiden Radio",120.255
568176,28596,"EDQX","AFIS","Langen Information",128.95
568177,28596,"EDQX","INFO","Hetzleser Berg Radio",134.115
564207,28545,"EDQY","AFIS","Langen Information",125.8
564209,28545,"EDQY","AFIS","COBURG INFORMATION",128.68
317897,28545,"EDQY","INFO","STEINRUECKEN RADIO",129.805
573192,28688,"EDQZ","AFIS","Langen Information",125.8
321533,28688,"EDQZ","INFO","Pegnitz Radio",127.56
562263,28514,"EDRA","AFIS","Langen Information",123.525
562264,28514,"EDRA","Info","Neuenahr Radio",122.355
53197,2265,"EDRB","AFIS","Langen Information",123.525
53198,2265,"EDRB","INFO","Bitburg Radio",118.7
53199,2265,"EDRB","TWR","SPANGDAHLEM TOWER",122.2
570841,308863,"EDRC","AFIS","Langen Information",123.525
570842,308863,"EDRC","INFO","Marpingen Radio",120.185
571828,28660,"EDRD","AFIS","Langen Information",123.525
571829,28660,"EDRD","INFO","Neumagen Radio",129.285
328910,28509,"EDRF","AFIS","LANGEN INFORMATION",123.525
328909,28509,"EDRF","INFO","DUERKHEIM RADIO",122.405
568197,28608,"EDRG","AFIS","Langen Information",123.525
568198,28608,"EDRG","INFO","Idar-Oberstein Radio",128.36
568188,28605,"EDRH","AFIS","Langen Information",123.525
568190,28605,"EDRH","INFO","Hoppstaedten Radio",130.655
569372,28639,"EDRI","AFIS","Langen Information",128.95
316336,28639,"EDRI","Radio","Linkenheim Radio",124.01
574814,28711,"EDRJ","AFIS","Langen Information",123.525
574815,28711,"EDRJ","INFO","Saarlouis Radio",121.21
52759,2266,"EDRK","AFIS","LANGEN INFORMATION",123.525
52760,2266,"EDRK","Radio","KOBLENZ Radio",122.655
568750,28628,"EDRL","AFIS","Langen Information",123.525
568751,28628,"EDRL","INFO","Lachen Radio",128.525
299623,28739,"EDRM","AFIS","Langen Information",123.525
575010,28739,"EDRM","INFO","Traben-Trarbach Radio",129.035
571817,28654,"EDRN","AFIS","Langen Information",123.525
571819,28654,"EDRN","INFO","Nannhausen Radio",131.285
574851,28723,"EDRO","AFIS","Langen Information",123.525
574853,28723,"EDRO","INFO","Schweighofen Radio",123.005
573207,28694,"EDRP","AFIS","Langen Information",123.525
573208,28694,"EDRP","FIS","Zweibruekcen Information",123.83
573209,28694,"EDRP","INFO","Pirmasens Radio",122.355
562269,28729,"EDRS","AFIS","Langen Information",123.525
562270,28729,"EDRS","Info","Sobernheim Radio",118.93
52821,2267,"EDRT","AFIS","Langen Information",123.525
52822,2267,"EDRT","INFO","Trier Radio",118.39
575057,29088,"EDRV","AFIS","Langen Information",123.525
575058,29088,"EDRV","INFO","Wershofen Radio",121.39
566727,29089,"EDRW","AFIS","Langen Information",123.525
566728,29089,"EDRW","INFO","Dierdorf Radio",128.93
52956,2268,"EDRY","AFIS","LANGEN INFORMATION",128.95
52957,2268,"EDRY","RADIO","SPEYER RADIO",118.08
53053,2269,"EDRZ","AFIS","Langen Information",123.525
53052,2269,"EDRZ","FIS","Zweibruecken Information",123.83
53054,2269,"EDRZ","RDR","LANGEN RADAR",129.675
559781,28494,"EDSA","AFIS","Langen Information",128.95
559782,28494,"EDSA","INFO","Degerfeld Radio",125.835
52711,2270,"EDSB","AAS","REIMS INFO",124.1
568375,2270,"EDSB","AFIS","Strasbourg Info",119.58
52712,2270,"EDSB","APP","STRASSBOURG RADAR",119.45
52713,2270,"EDSB","ATIS","BADEN ATIS",121.28
52714,2270,"EDSB","GND","Baden Ground / Rollkontrolle",121.83
52715,2270,"EDSB","INFO","Langen Information",128.95
52716,2270,"EDSB","TWR","Baden Tower / Turm",134.105
567241,314004,"EDSE","AFIS","Langen Information",128.95
567248,43126,"EDSG","AFIS","Langen Information",128.95
567249,43126,"EDSG","INFO","Grabenstetten Radio",118.19
562249,28506,"EDSH","AFIS","Langen Information",128.95
308108,28506,"EDSH","Info","Backnang Radio",123.71
563955,28526,"EDSI","FIS","FIS Zürich",124.7
563956,28526,"EDSI","Info","Binningen Radio",124.535
568376,28618,"EDSK","AFIS","Langen Information",128.95
337657,28618,"EDSK","CTAF","Kehl Radio",122.755
563963,28529,"EDSL","FIS","Zürich Information",124.7
563964,28529,"EDSL","Info","Blumberg Radio",135.005
52855,2271,"EDSN","AFIS","Zürich Information",124.7
52856,2271,"EDSN","INFO","Neuhausen ob Eck Radio",119.605
568146,315964,"EDSO","AFIS","Langen Information",128.95
508541,315964,"EDSO","INFO","Nortel Radio",128.74
521334,314009,"EDSP","CTAF","Poltringen Info",123.055
573282,314007,"EDSR","AFIS","Zürich Information",124.7
573283,314007,"EDSR","INFO","Stahlringen Radio",127.53
568155,309630,"EDST","AFIS","Langen Information",128.95
568156,309630,"EDST","INFO","Hahnweide Radio",125.615
559937,28496,"EDSW","AFIS","Langen Information",128.95
559938,28496,"EDSW","INFO","Altdorf Radio",127.155
574310,28709,"EDSZ","AFIS","Langen Information",128.955
574311,28709,"EDSZ","INFO","Rottweil Radio",129.505
53191,2272,"EDTB","AFIS","Langen Information",128.95
53192,2272,"EDTB","INFO","Oos Radio",125.915
53193,2272,"EDTB","TWR","Baden Tower / Turm",134.105
564199,505112,"EDTC","AFIS","Langen Information",128.95
564200,505112,"EDTC","Info","Bruchsal Radio",123.99
53129,2273,"EDTD","AFIS","ZURICH INFORMATION",120.7
53130,2273,"EDTD","FIS","Donaueschingen Information",126.69
53200,2274,"EDTF","AFIS","Langen Information",128.95
53201,2274,"EDTF","INFO","Freiburg Radio",118.255
52752,2275,"EDTG","AFIS","Langen Information",128.95
52753,2275,"EDTG","INFO","Bremgarten Radio",124.03
322983,28597,"EDTH","AFIS","Heubach Info",123.025
52911,2276,"EDTL","AFIS","Langen Information",128.95
52912,2276,"EDTL","APP","STRASSBOURG RADAR",119.45
52913,2276,"EDTL","TWR","Lahr Tower / Turm / Lahr Radio",125.18
53071,2277,"EDTM","AFIS","Zürich Information",124.7
53072,2277,"EDTM","INFO","Mengen Information",135.18
571816,28653,"EDTN","AFIS","Langen Information",128.95
527302,28653,"EDTN","CTAF","Nabern Radio",118.33
572235,28679,"EDTO","AFIS","Langen Information",128.95
572236,28679,"EDTO","INFO","Offenburg Radio",132.04
573203,28693,"EDTP","AFIS","Zürich Information",124.7
573204,28693,"EDTP","INFO","Pfullendorf Radio",122.435
573190,29090,"EDTQ","AFIS","Langen Information",128.95
573191,29090,"EDTQ","INFO","Pattonville Radio",124.61
568171,28593,"EDTR","AFIS","Zürich Information",124.7
568172,28593,"EDTR","INFO","Rheinfelden Radio",134.535
574856,28725,"EDTS","AFIS","Zürich Information",124.7
574857,28725,"EDTS","FIS","Donaueschingen Information",126.69
574858,28725,"EDTS","INFO","Schwenningen Radio",127.535
574822,28714,"EDTU","AFIS","Zürich Information",124.7
574823,28714,"EDTU","FIS","Mengen Information",135.18
574824,28714,"EDTU","INFO","Saulgau Radio",123.605
575068,28760,"EDTW","AFIS","Langen Information",128.95
575069,28760,"EDTW","INFO","Winzen Radio",118.39
53271,2278,"EDTY","AFIS","Schwaebisch Hall Information",129.23
574846,2278,"EDTY","ATIS","Schwaebisch Hall ATIS",133.88
53272,2278,"EDTY","INFO","Langen Information",128.95
53273,2278,"EDTY","RDR","LANGEN RADAR",125.05
568392,28623,"EDTZ","AFIS","Zürich Information",124.7
568393,28623,"EDTZ","INFO","Konstanz Radio",123.355
574980,29091,"EDUA","AFIS","Langen Information",132.65
343190,29091,"EDUA","Info","Stechow Radio",133.585
53051,2280,"EDUF","AFIS","Langen Information",125.8
53050,2280,"EDUF","INFO","Loennewitz Radio",132.36
572228,29092,"EDUO","AFIS","Langen Information",119.825
572229,29092,"EDUO","INFO","Oberrissdorf Radio",122.63
52914,2281,"EDUS","AFIS","Langen Information",125.8
52915,2281,"EDUS","INFO","SCHACKESDORF RADIO",134.54
53003,2283,"EDUW","AFIS","Langen Information",132.65
53004,2283,"EDUW","INFO","Tutow Radio",132.79
574859,29093,"EDUY","AFIS","Langen Information",125.8
574860,29093,"EDUY","INFO","Sedlitz Radio",122.33
575080,29094,"EDUZ","AFIS","Langen Information",132.65
575081,29094,"EDUZ","INFO","Zerbst Radio",124.485
562257,28511,"EDVA","AFIS","Langen Information",119.825
562258,28511,"EDVA","Info","Gandersheim Radio",123.005
326505,28542,"EDVC","AFIS","Langen Information",119.825
564204,28542,"EDVC","AFIS","Langen Information",125.1
326506,28542,"EDVC","Info","Arloh Radio",123.655
52868,2284,"EDVE","AFIS","Langen Information",119.825
52869,2284,"EDVE","ATIS","Braunschweig ATIS",134.455
52870,2284,"EDVE","TWR","TWR",120.05
563961,28528,"EDVF","AFIS","Langen Information",119.825
563962,28528,"EDVF","Info","Borkhausen Radio",121.01
570847,28646,"EDVG","AFIS","Langen Information",119.825
570848,28646,"EDVG","INFO","Mengeringhausen Radio",119.735
568183,28600,"EDVH","AFIS","Langen Information",125.1
568184,28600,"EDVH","INFO","Hodenhagen Radio",119.005
568187,28602,"EDVI","AFIS","Langen Information",119.825
314923,28602,"EDVI","INFO","Hoexter Radio",130.28
574820,29095,"EDVJ","AFIS","Langen Information",119.825
574821,29095,"EDVJ","INFO","Schaeferstuhl Radio",132.99
52990,2285,"EDVK","AFIS","LANGEN INFORMATION",119.825
331397,2285,"EDVK","ATIS","KASSEL ATIS",129.205
331398,2285,"EDVK","GND","KASSEL GROUND",121.905
52991,2285,"EDVK","RDR","BREMEN RADAR",123.925
52992,2285,"EDVK","TWR","KASSEL TOWER",118.105
568185,28601,"EDVL","AFIS","Langen Information",119.825
568186,28601,"EDVL","INFO","Hoelleberg Radio",130.08
53258,2286,"EDVM","AFIS","Langen Information",119.825
53259,2286,"EDVM","INFO","Hildesheim Radio",118.31
571864,28674,"EDVN","AFIS","Langen Information",119.825
571865,28674,"EDVN","INFO","Northeim Radio",118.705
573296,28705,"EDVR","AFIS","Langen Information",119.825
573297,28705,"EDVR","INFO","Rinteln Radio",129.425
574818,28713,"EDVS","AFIS","Langen Information",119.825
574819,28713,"EDVS","INFO","Salzgitter Radio",122.855
568209,311065,"EDVT","AFIS","Langen Information",119.825
568210,311065,"EDVT","INFO","Ithwiesen Radio",130.655
575013,28741,"EDVU","AFIS","Langen Information",132.65
314142,28741,"EDVU","INFO","Uelzen Radio",130.905
562266,28516,"EDVW","AFIS","Langen Information",119.825
562267,28516,"EDVW","Info","Pyrmont Radio",121.18
573214,28697,"EDVY","AFIS","Langen Information",119.825
573215,28697,"EDVY","INFO","Porta Radio",130.64
564215,28548,"EDWC","AFIS","Langen Information",129.875
309847,28548,"EDWC","INFO","Damme Radio",133.305
53189,2288,"EDWE","AFIS","Langen Information",128.525
53188,2288,"EDWE","APP","WITTMUND/JEVER RADAR",123.6
53187,2288,"EDWE","INFO","ENDEM INFORMATION",118.605
53190,2288,"EDWE","RDR","BREMEN RADAR",124.65
53269,2289,"EDWF","AFIS","Langen Information",128.525
53270,2289,"EDWF","INFO","Leer Radio",130.76
575037,28751,"EDWG","AFIS","Langen Information",128.525
575038,28751,"EDWG","INFO","Wooge Radio",122.405
572238,28680,"EDWH","AFIS","Langen Information",128.525
572240,28680,"EDWH","INFO","Oldenburg Radio",118.18
52973,2290,"EDWI","AFIS","Langen Information",128.525
52974,2290,"EDWI","FIS","Wilhelmshave Information",129.255
568214,28614,"EDWJ","AFIS","Langen Information",128.525
568215,28614,"EDWJ","INFO","Juist Radio",120.505
568373,28616,"EDWK","AFIS","Langen Information",125.1
568374,28616,"EDWK","INFO","Karlshoefen Radio",118.93
568758,28632,"EDWL","AFIS","Langen Information",128.525
568759,28632,"EDWL","INFO","Langeoog Radio",122.03
575061,28758,"EDWM","AFIS","Langen Information",125.1
575062,28758,"EDWM","INFO","Weser-Wuemme Radio",133.705
571863,28672,"EDWN","AFIS","Langen Information",129.875
320581,28672,"EDWN","Info","Nordhorn Radio",122.655
328932,28684,"EDWO","AFIS","BREMEN INFORMATION",119.825
328933,28684,"EDWO","AFIS","LANGEN INFORMATION",129.875
328931,28684,"EDWO","INFO","Osnabrueck Radio",118.68
575064,43127,"EDWP","AFIS","Langen Information",128.525
575065,43127,"EDWP","INFO","Conneforde Radio",121.19
567039,28566,"EDWQ","AFIS","Langen Information",128.525
331049,28566,"EDWQ","Info","Ganderkesee Radio",118.63
576617,2291,"EDWR","AFIS","Langen Information",128.525
576618,2291,"EDWR","INFO","Borken Radio",121.21
571850,28668,"EDWS","AFIS","Langen Information",128.525
571851,28668,"EDWS","INFO","Norddeich Radio",123.03
575018,28744,"EDWU","AFIS","Langen Information",128.525
330871,28744,"EDWU","Info","Varrelbusch Radio",132.565
575021,28745,"EDWV","AFIS","Langen Information",125.1
575022,28745,"EDWV","INFO","Verden Radio",130.66
575063,28759,"EDWX","AFIS","Langen Information",128.525
328719,28759,"EDWX","INFO","Westerstede Radio",123.685
53083,2292,"EDWY","AFIS","Langen Information",128.525
53084,2292,"EDWY","INFO","Norderney Radio",122.605
562275,28520,"EDWZ","AFIS","Langen Information",128.525
562276,28520,"EDWZ","Info","Baltrum Radio",132.015
559775,28491,"EDXA","AFIS","Langen Information",129.875
559776,28491,"EDXA","INFO","Achmer Radio",123.055
568167,28590,"EDXB","AFIS","Langen Information",125.1
75436,28590,"EDXB","INFO","Buesum Radio",125.86
574828,28716,"EDXC","AFIS","Langen Information",125.1
574829,28716,"EDXC","TWR","Schleswig Tower / Turm",122.1
563967,28531,"EDXD","AFIS","Langen Information",129.875
563968,28531,"EDXD","Info","Boehmte Radio",118.985
573295,28704,"EDXE","AFIS","Langen Information",129.875
524837,28704,"EDXE","INFO","Rheine Radio",126.685
53256,2293,"EDXF","AFIS","Langen Information",125.1
53257,2293,"EDXF","INFO","Flensburg Radio",122.855
570843,28645,"EDXG","AFIS","Langen Information",129.875
570844,28645,"EDXG","INFO","Melle Radio",125.835
568168,28591,"EDXH","AFIS","Langen Information",128.525
301363,28591,"EDXH","INFO","Helgoland Radio",122.455
571842,28666,"EDXI","AFIS","Langen Information",119.825
571844,28666,"EDXI","INFO","Nienburg Radio",133.165
53263,2294,"EDXJ","AFIS","Langen Information",125.1
53264,2294,"EDXJ","INFO","Husum Radio",125.835
569362,29096,"EDXK","AFIS","Langen Information",125.1
569363,29096,"EDXK","INFO","Leck Radio",132.565
562279,28521,"EDXL","AFIS","Langen Information",128.525
562280,28521,"EDXL","Info","Brassel Radio",129.135
574989,28733,"EDXM","AFIS","Langen Information",125.1
333449,28733,"EDXM","INFO","St Michel Radio",132.99
571860,28671,"EDXN","AFIS","Langen Information",125.1
571859,28671,"EDXN","AFIS","Langen Information",128.525
571861,28671,"EDXN","INFO","Spieka Radio",121.03
571862,28671,"EDXN","TWR","Nordholz Tower",131.525
521931,28734,"EDXO","AFIS","Langen Information",125.1
521930,28734,"EDXO","INFO","St. Peter Radio",129.78
568163,28588,"EDXP","AFIS","Langen Information",128.525
316309,28588,"EDXP","INFO","Harle Radio",122.405
574308,29097,"EDXQ","AFIS","Langen Information",125.1
574309,29097,"EDXQ","INFO","Wuemme Radio",136.015
53085,2295,"EDXR","AFIS","Langen Information",125.1
53086,2295,"EDXR","INFO","Rendsburg Radio",123.655
574861,28727,"EDXS","AFIS","Langen Information",125.1
316324,28727,"EDXS","Info","Seedorf Radio",119.665
574965,28603,"EDXT","AFIS","Langen Information",125.1
574966,28603,"EDXT","INFO","Sierksdorf Radio",125.385
568195,28607,"EDXU","AFIS","Langen Information",125.1
568196,28607,"EDXU","INFO","Huettenbusch Radio",120.85
52756,2296,"EDXW","AFIS","Langen Information",125.1
574992,2296,"EDXW","ATIS","Sylt ATIS",118.4
574993,2296,"EDXW","INFO","Sylt Radio",119.75
52757,2296,"EDXW","RDR","BREMEN RADAR",136.225
52758,2296,"EDXW","TWR","SYLT Tower / Turm",119.75
575076,28765,"EDXY","AFIS","Langen Information",125.1
575077,28765,"EDXY","INFO","Wyk Radio",118.255
